Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
MBA,8520,,"White, David Ransom (1315-CBUS)",20, 100.00,0,0,0,0,0,0,0,0,0
MBA,8540,,"Anderson, Henry K. (1303-CBUS)",78, 82.05,10.26,2.56,0,1.28,3.85,0,0,0,0
MBA,8590,,"McKnew, Mark A (1305-CBUS)",47, 44.68,21.28,6.38,0,4.26,23.40,0,0,0,0
MBA,8590,,"Yoder, Sara Elizabeth (1305-CBUS)",40, 37.50,32.50,15.00,0,5.00,10.00,0,0,0,0
MBA,8600,,"Dorsch, Michael J (1325-CBUS)",28, 35.71,46.43,17.86,0,0,0,0,0,0,0
MBA,8610,,"Grover, Varun (1305-CBUS)",29, 37.93,51.72,0,0,3.45,6.90,0,0,0,0
MBA,8610,,"Sun, Heshan (1305-CBUS)",44, 43.18,56.82,0,0,0,0,0,0,0,0
MBA,8620,,"Gregory, Ronald Earle (1315-CBUS)",39, 71.79,25.64,2.56,0,0,0,0,0,0,0
MBA,8700,,"Klein, Matthew Charles (1315-CBUS)",39, 97.44,2.56,0,0,0,0,0,0,0,0
MBA,8720,,"Dunbar, Raymond M (1315-CBUS)",9, #,#,#,#,#,#,#,#,#,#
MBA,8740,,"Fredendall, Lawrence D (1305-CBUS)",14, 92.86,7.14,0,0,0,0,0,0,0,0
MBA,8750,,"Mino, Michael George (1315-CBUS)",35, 65.71,28.57,2.86,0,0,2.86,0,0,0,0
MBA,8800,,"DePriest, Gail (1315-CBUS)",43, 0,0,0,0,0,2.33,0,0,97.67,0
MBA,8810,,"Layton, Evguenia Passiouk (1315-CBUS)",40, 0,0,0,0,0,0,0,0,100.00,0
MBA,8880,,"Patterson, Jamie Lynn (1315-CBUS)",21, 0,0,0,0,0,0,0,0,100.00,0
MBA,8990,,"DePriest, Gail (1315-CBUS)",44, 81.82,13.64,4.55,0,0,0,0,0,0,0
MBA,8990,,"Zagenczyk, Thomas Joseph (1305-CBUS)",9, #,#,#,#,#,#,#,#,#,#
""
ML,1020,,"Rozetar, Robert W (1351-CBUS)",46, 84.78,10.87,0,0,2.17,2.17,0,0,0,0
ML,2020,,"Crawford, Charles Collins (1351-CBUS)",26, 84.62,11.54,0,0,0,3.85,0,0,0,0
ML,3020,,"Norris, Kelly Rodrick (1351-CBUS)",24, 70.83,29.17,0,0,0,0,0,0,0,0
ML,4020,,"Mullinax, James D (1351-CBUS)",26, 73.08,26.92,0,0,0,0,0,0,0,0
""
AS,1090,,"Jordan, Steven Price (1352-CBUS)",132, 77.27,13.64,2.27,0,2.27,4.55,0,0,0,0
AS,2090,,"Mann, Christopher Rex (1352-CBUS)",96, 71.88,21.88,6.25,0,0,0,0,0,0,0
AS,3090,,"Mann, Christopher Rex (1352-CBUS)",57, 100.00,0,0,0,0,0,0,0,0,0
AS,4090,,"Wiggins, Stacey Dean (1352-CBUS)",30, 100.00,0,0,0,0,0,0,0,0,0
""
BUS,1010,,"De Iulio, Edward Barry (1356-CBSHS)",228, 27.63,47.37,22.37,0,2.63,0,0,0,0,0
BUS,1010,,"Edge, Sandy (1356-CBSHS)",171, 29.82,56.14,8.77,0,0,5.26,0,0,0,0
BUS,1010,,"Giebner, Michael G (1356-CBSHS)",765, 28.63,42.35,20.78,2.75,2.35,3.14,0,0,0,0
BUS,1010,,"Hebert, Renee J (1356-CBSHS)",208, 15.38,46.15,25.00,5.77,0,7.69,0,0,0,0
BUS,1010,,"Lucas, Richard A (0735-CBSHS)",52, 30.77,61.54,7.69,0,0,0,0,0,0,0
BUS,1010,,"Tumblin, William Ernest (1356-CBSHS)",872, 29.82,48.62,14.68,1.38,3.67,1.83,0,0,0,0
BUS,2990,,"Gaubert, James G (1325-CBUS)",48, 95.83,0,0,0,0,4.17,0,0,0,0
BUS,3990,,"Gaubert, James G (1325-CBUS)",46, 100.00,0,0,0,0,0,0,0,0,0
BUS,4990,,"Gaubert, James G (1325-CBUS)",43, 97.67,0,0,0,0,2.33,0,0,0,0
""
APEC,2020,,"Smathers, Webb M (0310-CAFLS)",69, 27.54,30.43,33.33,2.90,4.35,1.45,0,0,0,0
APEC,2020,,"Willis, David Brian (0310-CAFLS)",36, 13.89,27.78,27.78,16.67,0,13.89,0,0,0,0
APEC,2050,,"Vassalos, Michael (0310-CAFLS)",53, 30.19,47.17,22.64,0,0,0,0,0,0,0
APEC,2570,,"Willis, David Brian (0310-CAFLS)",60, 15.00,26.67,30.00,11.67,5.00,11.67,0,0,0,0
APEC,3020,,"Vassalos, Michael (0310-CAFLS)",35, 31.43,37.14,31.43,0,0,0,0,0,0,0
APEC,3090,,"Bolotova, Yuliya Valentinovna (0310-CAFLS)",44, 72.73,9.09,15.91,0,0,2.27,0,0,0,0
APEC,3510,,"Smathers, Webb M (0310-CAFLS)",43, 37.21,51.16,9.30,0,0,0,2.33,0,0,0
APEC,3610,,"Truong, Khoa Dang (0745-CBSHS)",17, 47.06,41.18,5.88,5.88,0,0,0,0,0,0
APEC,4090,,"Bolotova, Yuliya Valentinovna (0310-CAFLS)",9, #,#,#,#,#,#,#,#,#,#
APEC,4520,,"Vassalos, Michael (0310-CAFLS)",8, #,#,#,#,#,#,#,#,#,#
APEC,4900,,"Scott, Thomas R (0311-CAFLS)",12, 83.33,0,0,0,0,16.67,0,0,0,0
APEC,4910,,"Bolotova, Yuliya Valentinovna (0310-CAFLS)",5, #,#,#,#,#,#,#,#,#,#
APEC,4940,,"Smathers, Webb M (0310-CAFLS)",10, 100.00,0,0,0,0,0,0,0,0,0
APEC,6520,,"Vassalos, Michael (0310-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
APEC,8060,,"Wilson, Paul Wayne (0974-CECAS)",2, #,#,#,#,#,#,#,#,#,#
APEC,9910,,"Hughes, David Wheeler (0310-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
APEC,9910,,"Willis, David Brian (0310-CAFLS)",2, #,#,#,#,#,#,#,#,#,#
ECON,2000,,"Garg, Mallika (1309-CBUS)",77, 20.78,44.16,7.79,12.99,2.60,11.69,0,0,0,0
ECON,2000,,"Ivankovic, Miren (1309-CBUS)",43, 30.23,39.53,16.28,9.30,2.33,2.33,0,0,0,0
ECON,2110,,"Bacon, Timothy Jay (1309-CBUS)",82, 18.29,37.80,24.39,6.10,6.10,7.32,0,0,0,0
ECON,2110,,"Bersak, Timothy Andrew (1309-CBUS)",115, 26.96,33.04,27.83,9.57,0.87,1.74,0,0,0,0
ECON,2110,,"Fiore, Alexander J (1309-CBUS)",112, 28.57,38.39,18.75,8.93,3.57,1.79,0,0,0,0
ECON,2110,,"Hanssen, Frederick Andrew (1309-CBUS)",359, 19.22,37.88,24.51,8.36,2.79,7.24,0,0,0,0
ECON,2110,,"Ivankovic, Miren (1309-CBUS)",40, 35.00,32.50,17.50,2.50,7.50,5.00,0,0,0,0
ECON,2110,,"Kerr, Amanda Caitlin (1309-CBUS)",45, 31.11,35.56,28.89,2.22,0,2.22,0,0,0,0
ECON,2110,,"Millsap, Adam A (1309-CBUS)",202, 28.22,33.66,23.76,11.39,1.49,0.99,0.50,0,0,0
ECON,2110,,"Swanson, Andew L (1309-CBUS)",94, 32.98,31.91,25.53,5.32,2.13,2.13,0,0,0,0
ECON,2110,,"Tollison, Robert Dewitt (1309-CBUS)",51, 29.41,43.14,19.61,1.96,0,5.88,0,0,0,0
ECON,2110,H,"Warren, Patrick L (1309-CBUS)",24, 58.33,12.50,8.33,0,0,20.83,0,0,0,0
ECON,2120,,"Allen, Ralph Charles (1309-CBUS)",119, 15.97,23.53,28.57,9.24,6.72,15.97,0,0,0,0
ECON,2120,,"Anders, Anne (1309-CBUS)",62, 25.81,37.10,22.58,8.06,4.84,0,1.61,0,0,0
ECON,2120,,"Lorenz, Peter David (1309-CBUS)",91, 19.78,37.36,25.27,4.40,4.40,8.79,0,0,0,0
ECON,2120,,"Sun, Yukun (1309-CBUS)",64, 25.00,40.63,20.31,9.38,3.13,1.56,0,0,0,0
ECON,2120,,"Zanzalari, Danielle T (1309-CBUS)",40, 22.50,47.50,17.50,2.50,5.00,5.00,0,0,0,0
ECON,3020,,"Zanzalari, Danielle T (1309-CBUS)",36, 25.00,19.44,25.00,13.89,2.78,13.89,0,0,0,0
ECON,3060,,"Burgdorf, Jacob E (1309-CBUS)",24, 37.50,45.83,4.17,4.17,4.17,4.17,0,0,0,0
ECON,3100,,"Erdogan, Ayse Mujde (1309-CBUS)",51, 19.61,37.25,15.69,11.76,1.96,13.73,0,0,0,0
ECON,3140,,"Espey, Molly (1309-CBUS)",48, 27.08,29.17,16.67,8.33,6.25,12.50,0,0,0,0
ECON,3140,,"Fleck, Robert Kenneth (1309-CBUS)",86, 20.93,27.91,24.42,10.47,4.65,11.63,0,0,0,0
ECON,3140,H,"Dougan, William R (1309-CBUS)",4, #,#,#,#,#,#,#,#,#,#
ECON,3150,,"Erdogan, Ayse Mujde (1309-CBUS)",46, 15.22,34.78,28.26,10.87,2.17,8.70,0,0,0,0
ECON,3150,,"Mityakov, Sergey Vladimirovich (1309-CBUS)",49, 32.65,22.45,30.61,0,6.12,8.16,0,0,0,0
ECON,3190,,"Espey, Molly (1309-CBUS)",37, 21.62,43.24,21.62,8.11,0,5.41,0,0,0,0
ECON,3600,,"Tollison, Robert Dewitt (1309-CBUS)",41, 17.07,56.10,19.51,0,2.44,2.44,2.44,0,0,0
ECON,3900,H,"Dougan, William R (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,3970,,"Fleck, Robert Kenneth (1309-CBUS)",4, #,#,#,#,#,#,#,#,#,#
ECON,3970,,"Sauer, Raymond D (1309-CBUS)",32, 68.75,18.75,0,0,0,12.50,0,0,0,0
ECON,4010,,"Lam, Chungsang (1309-CBUS)",7, #,#,#,#,#,#,#,#,#,#
ECON,4020,,"Bodenhorn, Howard Nelson (1309-CBUS)",42, 26.19,42.86,11.90,4.76,4.76,9.52,0,0,0,0
ECON,4040,,"Litsukova-Bokar, Daria (1309-CBUS)",15, 26.67,33.33,20.00,0,6.67,13.33,0,0,0,0
ECON,4050,,"Barkowski, Scott J (1309-CBUS)",12, 41.67,8.33,8.33,8.33,16.67,16.67,0,0,0,0
ECON,4050,,"Oliveira, JAQUELINE (1309-CBUS)",42, 33.33,30.95,19.05,2.38,4.76,9.52,0,0,0,0
ECON,4100,,"Tamura, Robert F (1309-CBUS)",25, 28.00,36.00,16.00,0,4.00,16.00,0,0,0,0
ECON,4120,,"Baier, Scott L. (1309-CBUS)",33, 48.48,36.36,6.06,0,3.03,3.03,3.03,0,0,0
ECON,4200,,"Tsui, Kevin Ka Kin (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,4220,,"Dwyer, Gerald P (1309-CBUS)",27, 37.04,59.26,3.70,0,0,0,0,0,0,0
ECON,4230,,"Miller, Daniel Patrick (1309-CBUS)",18, 16.67,38.89,22.22,11.11,5.56,5.56,0,0,0,0
ECON,4240,,"Miller, Daniel Patrick (1309-CBUS)",17, 41.18,35.29,17.65,0,5.88,0,0,0,0,0
ECON,4350,,"Oliveira, JAQUELINE (1309-CBUS)",25, 44.00,16.00,20.00,0,16.00,4.00,0,0,0,0
ECON,4910,H,"Fleck, Robert Kenneth (1309-CBUS)",3, #,#,#,#,#,#,#,#,#,#
ECON,4920,H,"Fleck, Robert Kenneth (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,4960,,"Sauer, Raymond D (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,4980,,"Bodenhorn, Howard Nelson (1309-CBUS)",5, #,#,#,#,#,#,#,#,#,#
ECON,4980,,"Dougan, William R (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,6050,,"Oliveira, JAQUELINE (1309-CBUS)",9, #,#,#,#,#,#,#,#,#,#
ECON,6100,,"Tamura, Robert F (1309-CBUS)",3, #,#,#,#,#,#,#,#,#,#
ECON,6120,,"Baier, Scott L. (1309-CBUS)",4, #,#,#,#,#,#,#,#,#,#
ECON,6220,,"Dwyer, Gerald P (1309-CBUS)",4, #,#,#,#,#,#,#,#,#,#
ECON,6230,,"Miller, Daniel Patrick (1309-CBUS)",4, #,#,#,#,#,#,#,#,#,#
ECON,6240,,"Miller, Daniel Patrick (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,8010,,"Dougan, William R (1309-CBUS)",24, 33.33,37.50,29.17,0,0,0,0,0,0,0
ECON,8040,,"Simon, Curtis J (1309-CBUS)",25, 56.00,40.00,4.00,0,0,0,0,0,0,0
ECON,8060,,"Wilson, Paul Wayne (0974-CECAS)",25, 12.00,52.00,28.00,0,0,8.00,0,0,0,0
ECON,8080,,"Wilson, Paul Wayne (0974-CECAS)",5, #,#,#,#,#,#,#,#,#,#
ECON,8160,,"Simon, Curtis J (1309-CBUS)",5, #,#,#,#,#,#,#,#,#,#
ECON,8210,,"Warren, Patrick L (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,8230,,"Templeton, Scott R. (1309-CBUS)",17, 35.29,47.06,17.65,0,0,0,0,0,0,0
ECON,8240,,"Lewis, Matthew S (1309-CBUS)",9, #,#,#,#,#,#,#,#,#,#
ECON,8260,,"Hazlett, Thomas Winslow (1309-CBUS)",9, #,#,#,#,#,#,#,#,#,#
ECON,8450,,"Wood, Daniel H (1309-CBUS)",4, #,#,#,#,#,#,#,#,#,#
ECON,8550,,"Mityakov, Sergey Vladimirovich (1309-CBUS)",13, 53.85,15.38,0,0,7.69,23.08,0,0,0,0
ECON,8880,,"Oliveira, JAQUELINE (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,8880,,"Sauer, Raymond D (1309-CBUS)",3, #,#,#,#,#,#,#,#,#,#
ECON,8910,,"Miller, Daniel Patrick (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,8910,,"Sauer, Raymond D (1309-CBUS)",4, #,#,#,#,#,#,#,#,#,#
ECON,8910,,"Templeton, Scott R. (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,8910,,"Tollison, Robert Dewitt (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,8990,,"Harberger, Arnold C (1309-CBUS)",10, 90.00,10.00,0,0,0,0,0,0,0,0
ECON,8990,,"Lam, Chungsang (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,9000,,"Lam, Chungsang (1309-CBUS)",5, #,#,#,#,#,#,#,#,#,#
ECON,9200,,"Tsui, Kevin Ka Kin (1309-CBUS)",6, #,#,#,#,#,#,#,#,#,#
ECON,9500,,"Dwyer, Gerald P (1309-CBUS)",7, #,#,#,#,#,#,#,#,#,#
ECON,9810,,"Sauer, Raymond D (1309-CBUS)",23, 0,0,0,0,0,0,0,0,100.00,0
ECON,9820,,"Dougan, William R (1309-CBUS)",9, #,#,#,#,#,#,#,#,#,#
ECON,9820,,"Hanssen, Frederick Andrew (1309-CBUS)",11, 0,0,0,0,0,0,0,0,100.00,0
ECON,9820,,"Simon, Curtis J (1309-CBUS)",13, 0,0,0,0,0,0,0,0,100.00,0
ECON,9820,,"Tamura, Robert F (1309-CBUS)",18, 0,0,0,0,0,0,0,0,100.00,0
ECON,9820,,"Templeton, Scott R. (1309-CBUS)",3, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Baier, Scott L. (1309-CBUS)",5, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Bodenhorn, Howard Nelson (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Dougan, William R (1309-CBUS)",4, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Dwyer, Gerald P (1309-CBUS)",3, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Hanssen, Frederick Andrew (1309-CBUS)",3, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Sauer, Raymond D (1309-CBUS)",5, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Simon, Curtis J (1309-CBUS)",6, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Templeton, Scott R. (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Tollison, Robert Dewitt (1309-CBUS)",3, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Wilson, Paul Wayne (0974-CECAS)",4, #,#,#,#,#,#,#,#,#,#
""
FIN,3040,,"McMillan, Kerri D (1303-CBUS)",52, 15.38,32.69,34.62,9.62,3.85,1.92,1.92,0,0,0
FIN,3050,,"Alexander, John C (1303-CBUS)",58, 10.34,25.86,18.97,10.34,6.90,27.59,0,0,0,0
FIN,3050,,"McMillan, Kerri D (1303-CBUS)",104, 19.23,42.31,25.00,7.69,0.96,2.88,1.92,0,0,0
FIN,3060,,"Harris, John M (1303-CBUS)",149, 15.44,30.87,35.57,6.04,3.36,8.72,0,0,0,0
FIN,3060,,"Johnson, William Holland (1303-CBUS)",133, 28.57,26.32,16.54,13.53,6.02,9.02,0,0,0,0
FIN,3060,,"Waller, Neil G (1303-CBUS)",158, 10.13,56.33,24.68,6.96,0,1.27,0.63,0,0,0
FIN,3070,,"Springer, Thomas M (1303-CBUS)",107, 14.95,42.06,32.71,6.54,2.80,0.93,0,0,0,0
FIN,3080,,"Greene, Daniel Thomas (1303-CBUS)",30, 23.33,36.67,20.00,13.33,3.33,3.33,0,0,0,0
FIN,3080,,"Spivey, Michael F (1303-CBUS)",82, 17.07,32.93,34.15,7.32,4.88,3.66,0,0,0,0
FIN,3110,,"Smith, Jared Daniel (1303-CBUS)",83, 16.87,30.12,34.94,12.05,2.41,3.61,0,0,0,0
FIN,3110,,"Xie, Fei (1303-CBUS)",88, 29.55,38.64,17.05,6.82,3.41,4.55,0,0,0,0
FIN,3110,H,"Smith, Jared Daniel (1303-CBUS)",9, #,#,#,#,#,#,#,#,#,#
FIN,3120,,"Chernykh, Lyudmila A (1303-CBUS)",69, 21.74,34.78,28.99,10.14,0,4.35,0,0,0,0
FIN,3120,,"Stith, Melvin T (1303-CBUS)",91, 62.64,14.29,15.38,2.20,1.10,3.30,1.10,0,0,0
FIN,3120,H,"Chernykh, Lyudmila A (1303-CBUS)",3, #,#,#,#,#,#,#,#,#,#
FIN,4020,,"Morgan, Angela G. (1303-CBUS)",82, 20.73,34.15,31.71,10.98,1.22,1.22,0,0,0,0
FIN,4020,H,"Morgan, Angela G. (1303-CBUS)",5, #,#,#,#,#,#,#,#,#,#
FIN,4050,,"Alexander, John C (1303-CBUS)",28, 14.29,17.86,39.29,14.29,0,14.29,0,0,0,0
FIN,4060,,"Lockhart, George Brandon (1303-CBUS)",24, 20.83,37.50,25.00,4.17,4.17,8.33,0,0,0,0
FIN,4100,,"Lockhart, George Brandon (1303-CBUS)",1, #,#,#,#,#,#,#,#,#,#
FIN,4110,,"Tang, Tilan (1303-CBUS)",59, 32.20,27.12,25.42,5.08,3.39,6.78,0,0,0,0
FIN,4170,,"Waller, Neil G (1303-CBUS)",11, 36.36,36.36,27.27,0,0,0,0,0,0,0
FIN,4980,,"Wolf, Jack G. (1303-CBUS)",5, #,#,#,#,#,#,#,#,#,#
""
GC,1010,,"Cox, Kern T (1353-CBUS)",51, 80.39,9.80,3.92,1.96,1.96,1.96,0,0,0,0
GC,1010,,"Edlein, Rebecca Suzanne (1353-CBUS)",51, 78.43,13.73,7.84,0,0,0,0,0,0,0
GC,1020,,"Jones, Carol D (1353-CBUS)",26, 42.31,38.46,11.54,0,7.69,0,0,0,0,0
GC,1020,,"Weiss, Charles Tabor (1353-CBUS)",26, 42.31,34.62,15.38,3.85,3.85,0,0,0,0,0
GC,1020,,"Woolbright, Nona L (1353-CBUS)",58, 56.90,37.93,0,0,3.45,1.72,0,0,0,0
GC,1030,,"Jacobs, John J (1353-CBUS)",21, 28.57,38.10,23.81,4.76,0,4.76,0,0,0,0
GC,1040,,"Edlein, Rebecca Suzanne (1353-CBUS)",34, 55.88,29.41,8.82,0,2.94,2.94,0,0,0,0
GC,1990,,"Lay, Janice Ann (1353-CBUS)",23, 78.26,4.35,0,0,4.35,4.35,8.70,0,0,0
GC,1990,,"Leininger, John M (1353-CBUS)",1, #,#,#,#,#,#,#,#,#,#
GC,1990,,"O'Hara, Liam Henry (1353-CBUS)",6, #,#,#,#,#,#,#,#,#,#
GC,2070,,"Rose, Patrick Gee (1353-CBUS)",65, 49.23,36.92,9.23,0,3.08,0,1.54,0,0,0
GC,2990,,"Leininger, John M (1353-CBUS)",4, #,#,#,#,#,#,#,#,#,#
GC,2990,,"O'Hara, Liam Henry (1353-CBUS)",1, #,#,#,#,#,#,#,#,#,#
GC,3400,,"Walker, Erica Black (1353-CBUS)",58, 60.34,29.31,6.90,1.72,1.72,0,0,0,0,0
GC,3400,H,"Walker, Erica Black (1353-CBUS)",1, #,#,#,#,#,#,#,#,#,#
GC,3500,,"Jones, Carol D (1353-CBUS)",27, 100.00,0,0,0,0,0,0,0,0,0
GC,3990,,"Ingram, Samuel T (1353-CBUS)",2, #,#,#,#,#,#,#,#,#,#
GC,3990,,"Leininger, John M (1353-CBUS)",1, #,#,#,#,#,#,#,#,#,#
GC,3990,,"O'Hara, Liam Henry (1353-CBUS)",5, #,#,#,#,#,#,#,#,#,#
GC,4060,,"Cox, Kern T (1353-CBUS)",49, 59.18,38.78,2.04,0,0,0,0,0,0,0
GC,4400,,"Weisenmiller, Eric M. (1353-CBUS)",44, 34.09,61.36,0,0,2.27,0,2.27,0,0,0
GC,4440,,"O'Hara, Liam Henry (1353-CBUS)",32, 37.50,46.88,9.38,3.13,3.13,0,0,0,0,0
GC,4460,,"O'Hara, Liam Henry (1353-CBUS)",37, 21.62,45.95,16.22,8.11,5.41,2.70,0,0,0,0
GC,4480,,"Leininger, John M (1353-CBUS)",31, 51.61,32.26,12.90,3.23,0,0,0,0,0,0
GC,4500,,"Jones, Carol D (1353-CBUS)",13, 100.00,0,0,0,0,0,0,0,0,0
GC,4510,,"Ingram, Samuel T (1353-CBUS)",6, #,#,#,#,#,#,#,#,#,#
GC,4510,,"Jacobs, John J (1353-CBUS)",8, #,#,#,#,#,#,#,#,#,#
GC,4510,,"Walker, Erica Black (1353-CBUS)",12, 50.00,25.00,25.00,0,0,0,0,0,0,0
GC,4510,,"Woolbright, Nona L (1353-CBUS)",11, 100.00,0,0,0,0,0,0,0,0,0
GC,4510,H,"Ingram, Samuel T (1353-CBUS)",1, #,#,#,#,#,#,#,#,#,#
GC,4550,,"Jones, Carol D (1353-CBUS)",4, #,#,#,#,#,#,#,#,#,#
GC,4800,,"Woolbright, Nona L (1353-CBUS)",36, 100.00,0,0,0,0,0,0,0,0,0
GC,4900,,"Ingram, Samuel T (1353-CBUS)",4, #,#,#,#,#,#,#,#,#,#
GC,4900,,"Leininger, John M (1353-CBUS)",16, 87.50,6.25,6.25,0,0,0,0,0,0,0
GC,4990,,"Leininger, John M (1353-CBUS)",2, #,#,#,#,#,#,#,#,#,#
GC,4990,,"O'Hara, Liam Henry (1353-CBUS)",3, #,#,#,#,#,#,#,#,#,#
GC,6460,,"O'Hara, Liam Henry (1353-CBUS)",2, #,#,#,#,#,#,#,#,#,#
GC,6900,,"Ingram, Samuel T (1353-CBUS)",12, 75.00,25.00,0,0,0,0,0,0,0,0
GC,8010,,"Ingram, Samuel T (1353-CBUS)",9, #,#,#,#,#,#,#,#,#,#
GC,8940,,"Ingram, Samuel T (1353-CBUS)",2, #,#,#,#,#,#,#,#,#,#
GC,8970,,"Ingram, Samuel T (1353-CBUS)",3, #,#,#,#,#,#,#,#,#,#
GC,8980,,"Ingram, Samuel T (1353-CBUS)",3, #,#,#,#,#,#,#,#,#,#
""
ELE,3010,,"Hopkins, John Edward (1305-CBUS)",45, 55.56,44.44,0,0,0,0,0,0,0,0
ELE,3010,,"Parnell, Ashley Williams (1305-CBUS)",33, 81.82,18.18,0,0,0,0,0,0,0,0
ELE,4010,,"Parnell, Ashley Williams (1305-CBUS)",24, 75.00,25.00,0,0,0,0,0,0,0,0
MGT,2010,,"Clark, Katherine D (1305-CBUS)",322, 29.50,33.23,23.60,4.97,4.35,4.35,0,0,0,0
MGT,2010,,"Robbins, Tina L (1305-CBUS)",306, 27.45,36.60,19.61,5.23,4.90,6.21,0,0,0,0
MGT,2010,H,"Robbins, Tina L (1305-CBUS)",13, 76.92,15.38,0,0,0,7.69,0,0,0,0
MGT,2180,,"Toole, Ryan A (1301-CBUS)",1104, 47.83,35.51,10.69,1.81,0.54,3.62,0,0,0,0
MGT,3070,,"Cole, Michael A (1305-CBUS)",78, 34.62,47.44,10.26,2.56,3.85,1.28,0,0,0,0
MGT,3070,,"Scott, Kristin L Damato (1305-CBUS)",31, 19.35,67.74,6.45,0,3.23,3.23,0,0,0,0
MGT,3070,,"Ward, Marvin Monroe (1305-CBUS)",391, 23.02,35.55,32.48,4.86,2.30,1.79,0,0,0,0
MGT,3070,H,"Scott, Kristin L Damato (1305-CBUS)",5, #,#,#,#,#,#,#,#,#,#
MGT,3100,,"Bilbrey, Jerry Kermit (1305-CBUS)",76, 50.00,32.89,11.84,1.32,1.32,2.63,0,0,0,0
MGT,3100,,"He, Yuhong (1305-CBUS)",30, 26.67,40.00,16.67,0,6.67,10.00,0,0,0,0
MGT,3100,,"Leffakis, Zachary Moran (1305-CBUS)",80, 30.00,25.00,25.00,7.50,1.25,10.00,0,1.25,0,0
MGT,3100,,"Tungtisanont, Niratcha (1305-CBUS)",41, 7.32,26.83,17.07,7.32,4.88,36.59,0,0,0,0
MGT,3100,,"Walsh, James T (1305-CBUS)",41, 29.27,43.90,14.63,7.32,4.88,0,0,0,0,0
MGT,3100,,"Yoder, Sara Elizabeth (1305-CBUS)",116, 25.00,22.41,22.41,9.48,12.07,8.62,0,0,0,0
MGT,3100,H,"Yoder, Sara Elizabeth (1305-CBUS)",4, #,#,#,#,#,#,#,#,#,#
MGT,3120,,"McKnew, Mark A (1305-CBUS)",133, 18.05,35.34,34.59,3.01,6.77,0.75,1.50,0,0,0
MGT,3150,,"Powell, Elizabeth Erin (1305-CBUS)",26, 61.54,26.92,11.54,0,0,0,0,0,0,0
MGT,3170,,"Wang, Shouqiang (1305-CBUS)",9, #,#,#,#,#,#,#,#,#,#
MGT,3180,,"Esposito, Tina Marie (1305-CBUS)",40, 30.00,45.00,7.50,2.50,15.00,0,0,0,0,0
MGT,3180,,"Jiang, Dan (1305-CBUS)",35, 62.86,28.57,8.57,0,0,0,0,0,0,0
MGT,3180,,"Sun, Heshan (1305-CBUS)",85, 51.76,41.18,5.88,0,0,1.18,0,0,0,0
MGT,3900,,"Bilbrey, Jerry Kermit (1305-CBUS)",79, 27.85,50.63,18.99,1.27,0,1.27,0,0,0,0
MGT,3900,,"Charpin, Remi (1305-CBUS)",37, 29.73,40.54,24.32,2.70,2.70,0,0,0,0,0
MGT,3900,,"Chen, Qiong (1305-CBUS)",70, 31.43,32.86,18.57,0,7.14,10.00,0,0,0,0
MGT,3900,,"Choi, Yunsik (1305-CBUS)",36, 19.44,58.33,13.89,2.78,0,5.56,0,0,0,0
MGT,3900,,"Ferrand, Yann (1305-CBUS)",40, 17.50,47.50,32.50,2.50,0,0,0,0,0,0
MGT,3980,,"Sridharan, V (1301-CBUS)",6, #,#,#,#,#,#,#,#,#,#
MGT,4000,,"Cole, Michael A (1305-CBUS)",55, 21.82,54.55,21.82,0,0,1.82,0,0,0,0
MGT,4000,,"Roth, Philip L (1305-CBUS)",40, 15.00,47.50,32.50,2.50,2.50,0,0,0,0,0
MGT,4000,,"Zagenczyk, Thomas Joseph (1305-CBUS)",35, 22.86,54.29,22.86,0,0,0,0,0,0,0
MGT,4020,,"Leffakis, Zachary Moran (1305-CBUS)",30, 10.00,66.67,16.67,3.33,0,0,3.33,0,0,0
